1.82964754458226e-13	1.82964754458226e-13	1.82964754458226e-13	1.82964754458226e-13	1.82964754458226e-13
6.97827834488625	6.97827834488625	6.97827834488625	6.97827834488625	6.97827834488625
11.3610004846543	11.3610004846543	11.3610004846543	11.3610004846543	11.3610004846543
-5.81443551939557	-5.81443551939557	-5.81443551939557	-5.81443551939557	-5.81443551939557
6.51266021796390	6.51266021796390	6.51266021796390	6.51266021796390	6.51266021796390
-5.49584208429426	-5.49584208429426	-5.49584208429426	-5.49584208429426	-5.49584208429426
9.45915230651670	9.45915230651670	9.45915230651670	9.45915230651670	9.45915230651670
7.00426868014036	7.00426868014036	7.00426868014036	7.00426868014036	7.00426868014036
3.26505200675031	3.26505200675031	3.26505200675031	3.26505200675031	3.26505200675031
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
6.76369045098569	6.76369045098569	6.76369045098569	6.76369045098569	6.76369045098569
10.6518801804050	10.6518801804050	10.6518801804050	10.6518801804050	10.6518801804050
-10.6318931752045	-10.6318931752045	-10.6318931752045	-10.6318931752045	-10.6318931752045
-13.5548218984289	-13.5548218984289	-13.5548218984289	-13.5548218984289	-13.5548218984289
-9.82977008817018	-9.82977008817018	-9.82977008817018	-9.82977008817018	-9.82977008817018
10.5168570236063	10.5168570236063	10.5168570236063	10.5168570236063	10.5168570236063
6.12666061187113	6.12666061187113	6.12666061187113	6.12666061187113	6.12666061187113
3.69559479996110	3.69559479996110	3.69559479996110	3.69559479996110	3.69559479996110
0	0	0	0	0
0	0	0	0	0
-0.479740475497113	-0.479740475497113	-0.479740475497113	-0.479740475497113	-0.479740475497113
-6.17284001691587e-14	-6.17284001691587e-14	-6.17284001691587e-14	-6.17284001691587e-14	-6.17284001691587e-14
-2.91187304535786	-2.91187304535786	-2.91187304535786	-2.91187304535786	-2.91187304535786
-4.95260870786020	-4.95260870786020	-4.95260870786020	-4.95260870786020	-4.95260870786020
1.32305225210018	1.32305225210018	1.32305225210018	1.32305225210018	1.32305225210018
-2.52995759793826	-2.52995759793826	-2.52995759793826	-2.52995759793826	-2.52995759793826
1.19751556229416	1.19751556229416	1.19751556229416	1.19751556229416	1.19751556229416
-4.20206141525942	-4.20206141525942	-4.20206141525942	-4.20206141525942	-4.20206141525942
-2.86711189669428	-2.86711189669428	-2.86711189669428	-2.86711189669428	-2.86711189669428
-1.40263935321286	-1.40263935321286	-1.40263935321286	-1.40263935321286	-1.40263935321286
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
-2.75988223538604	-2.75988223538604	-2.75988223538604	-2.75988223538604	-2.75988223538604
-4.71422766174465	-4.71422766174465	-4.71422766174465	-4.71422766174465	-4.71422766174465
-0.345440687682169	-0.345440687682169	-0.345440687682169	-0.345440687682169	-0.345440687682169
1.99486913931038	1.99486913931038	1.99486913931038	1.99486913931038	1.99486913931038
-0.667200534198425	-0.667200534198425	-0.667200534198425	-0.667200534198425	-0.667200534198425
-4.64676389858946	-4.64676389858946	-4.64676389858946	-4.64676389858946	-4.64676389858946
-2.55216518801812	-2.55216518801812	-2.55216518801812	-2.55216518801812	-2.55216518801812
-1.49614170620884	-1.49614170620884	-1.49614170620884	-1.49614170620884	-1.49614170620884
0	0	0	0	0
0	0	0	0	0
-0.0702556194527092	-0.0702556194527092	-0.0702556194527092	-0.0702556194527092	-0.0702556194527092
-2.22044604925031e-15	-2.22044604925031e-15	-2.22044604925031e-15	-2.22044604925031e-15	-2.22044604925031e-15
-10.9370845991651	-10.9370845991651	-10.9370845991651	-10.9370845991651	-10.9370845991651
